0,132.028,150.785,165.697,126.357,127.6,149.311,130.873,116.829,142.726,137.404,114.915,144.921,141.164,129.868,143.329
0,136.137,149.197,166.607,128.373,121.952,148.215,132.849,109.094,142.849,138.563,112.288,143.448,144.875,128.84,142.532
0,138.894,145.662,162.719,126.917,119.283,149.402,131.758,106.587,146.415,135.414,113.022,148.383,144.267,132.959,149.494
0,139.965,149.767,166.527,135.246,108.109,146.466,140.57,100.197,143.064,146.104,99.965,147.871,146.097,119.951,144.632
0,144.936,154.036,168.143,135.796,104.505,143.827,145.49,92.599,143.275,157.482,87.547,148.185,153.908,111.039,146.199
0,145.971,161.476,157.027,135.533,102.144,144.617,146.884,92.084,143.304,159.711,90.605,144.374,156.879,117.297,145.697
0,146.286,160.635,161.811,131.42,121.236,140.511,142.013,116.85,133.91,152.83,107.659,138.021,148.248,134.268,145.051
0,144.626,161.63,164.693,136.252,115.427,142.311,144.081,111.413,137.854,154.597,104.849,143.446,148.448,128.882,146.454
0,147.326,161.217,167.134,145.247,108.076,148.669,152.112,106.765,137.28,157.095,95.592,143.085,147.444,121.328,143.299
0,138.465,154.827,164.175,132.868,121.832,147.049,136.318,118.73,143.353,139.152,111.57,149.543,135.761,122.851,150.652
0,136.679,153.964,172.837,127.682,127.377,140.754,134.877,119.534,138.958,140.619,117.381,143.141,143.639,127.566,143.568
0,130.836,154.934,166.095,128.627,125.01,143.132,131.763,115.041,142.091,138.05,112.392,142.908,140.85,128.726,138.91
0,134.808,147.334,165.311,123.877,126.382,150.959,128.883,112.147,143.688,134.593,114.991,144.499,141.69,126.284,142.269
0,138.548,146.109,163.875,129.34,118.24,149.724,132.094,106.434,145.542,135.127,107.57,148.805,142.175,121.686,145.696
0,138.599,151.731,164.989,135.329,107.687,144.656,140.412,98.659,141.779,147.333,95.394,148.763,146.889,111.898,146.334
0,143.266,157.315,159.872,134.958,102.76,141.341,145.667,89.555,143.176,158.232,86.386,148.156,155.361,112.101,147.845
0,139.447,158.363,161.193,133.793,107.591,144.321,148.688,95.739,141.432,157.362,89.92,146.591,148.203,114.877,148.224
0,140.365,158.455,165.855,138.921,108.534,146.795,150.111,103.0,141.273,157.181,96.667,145.963,144.797,128.193,149.368
0,139.744,159.93,164.025,128.585,124.128,148.749,135.018,116.739,145.78,137.656,116.018,149.172,136.839,130.846,149.288
0,135.594,154.734,164.994,128.505,127.322,143.847,133.669,121.318,143.955,139.691,115.305,148.318,140.661,126.773,149.588
0,127.824,155.621,166.725,129.529,124.392,141.71,133.732,111.054,141.823,140.479,108.648,141.259,140.803,127.213,137.54
0,132.262,151.368,166.714,119.332,127.144,154.343,123.059,115.84,148.838,129.104,122.53,148.196,138.519,138.283,150.303
0,135.957,148.493,164.763,126.659,120.671,150.43,129.233,112.188,145.25,131.519,117.219,147.369,137.283,129.907,148.225
0,138.447,152.135,165.629,135.612,110.983,145.079,141.201,100.632,142.933,144.595,100.508,148.096,143.321,121.334,145.696
0,143.178,158.752,161.231,136.082,107.593,139.011,146.856,89.183,141.778,159.218,83.099,147.933,156.768,112.433,147.042
0,146.509,161.573,157.287,135.218,103.637,143.499,147.446,91.177,141.77,158.244,90.784,143.856,155.335,116.824,145.365
0,145.32,159.717,158.541,134.152,120.915,139.582,142.501,114.75,134.796,152.399,108.28,138.082,148.503,136.058,141.119
0,143.024,156.926,157.791,139.9,126.31,142.087,145.243,118.53,140.603,148.857,116.678,140.908,141.0,142.306,143.83
0,143.593,156.708,162.062,142.919,124.839,145.773,146.645,120.363,148.85,149.12,123.096,146.84,141.841,144.89,148.85
0,141.992,157.097,163.502,141.273,128.303,147.528,149.921,121.654,146.377,153.671,124.298,144.959,143.609,146.124,147.988
0,144.243,157.453,164.093,136.857,130.504,147.444,145.995,121.022,147.21,151.334,122.312,145.808,141.212,143.078,148.897
0,146.67,161.292,161.326,132.954,128.233,136.942,144.396,121.43,127.917,155.487,110.692,134.043,147.514,136.509,142.994
0,144.228,162.246,158.902,139.907,104.743,138.732,146.543,96.725,138.26,158.158,95.292,144.001,153.148,124.67,147.439
0,141.09,159.071,159.68,135.876,106.939,140.149,146.003,91.345,141.956,157.693,83.488,147.882,153.017,108.23,146.696
0,138.091,153.523,164.37,136.413,111.762,144.101,139.646,105.0,143.852,143.787,102.126,149.603,140.576,118.042,148.225
0,133.415,151.811,158.934,133.164,122.028,144.997,133.816,114.232,144.717,136.733,110.558,150.483,138.376,124.099,148.707
0,131.611,151.035,166.873,120.137,133.288,152.381,124.996,119.797,145.923,131.926,120.794,147.384,139.016,133.229,144.071
0,131.97,153.497,166.426,121.108,132.436,146.58,127.944,112.984,146.485,137.525,114.469,145.256,138.429,135.712,143.36
0,139.307,152.961,171.677,130.696,120.777,138.113,137.211,105.583,140.135,144.656,104.094,140.859,145.169,119.513,135.608
0,138.124,153.108,169.566,130.122,123.391,135.332,138.828,108.569,141.095,145.108,104.604,139.1,147.429,113.89,135.136
0,137.765,157.454,171.298,130.199,125.915,136.529,135.502,115.685,137.811,143.669,111.891,137.275,146.497,128.18,133.69
0,138.852,155.481,166.855,125.584,129.316,141.823,132.79,118.435,138.205,138.504,111.85,143.877,142.375,121.112,145.319
0,134.659,154.558,165.212,128.478,119.627,142.579,135.804,116.263,141.643,139.9,110.025,147.963,139.358,118.812,150.403
0,140.986,159.575,170.45,137.468,116.983,146.166,147.066,111.048,139.915,151.809,101.293,148.169,142.202,125.375,152.751
0,141.833,162.29,167.608,129.773,123.083,141.413,144.465,114.744,131.931,152.92,106.824,140.117,143.661,131.588,148.409
0,140.346,158.392,162.177,134.166,112.186,140.505,143.105,100.206,141.288,152.275,93.565,147.266,145.892,118.763,147.124
0,143.185,163.234,151.282,139.458,98.825,141.188,144.46,97.857,141.881,148.282,100.822,145.842,142.741,118.144,143.356
0,139.345,165.394,155.787,135.655,102.115,140.975,135.216,101.413,140.92,135.767,112.709,142.839,136.061,129.675,141.819
0,138.102,155.961,161.65,138.147,109.712,142.227,137.5,105.815,142.445,140.201,105.326,148.066,141.17,122.372,144.91
0,137.296,153.397,162.63,137.848,115.65,144.767,135.522,113.109,143.533,139.884,110.124,148.436,139.304,126.134,143.075
0,135.296,153.327,162.253,135.03,116.385,144.111,131.975,112.397,144.197,136.824,108.14,148.055,138.864,121.845,143.152
0,140.229,156.046,163.59,138.004,109.178,146.16,133.458,107.882,147.193,134.357,111.419,149.9,140.311,125.237,144.458
0,130.73,153.592,156.021,130.855,112.341,147.179,130.86,107.581,147.729,135.092,108.265,150.258,137.691,120.429,147.87
0,133.282,158.678,156.031,126.814,120.799,145.967,129.121,113.208,146.258,134.695,111.477,147.794,139.884,122.621,149.221
0,149.027,161.438,172.302,144.317,81.053,150.258,158.299,73.748,147.927,163.519,72.886,146.53,155.157,98.459,139.96
0,144.868,159.096,167.633,145.42,89.225,144.771,149.5,82.982,144.433,148.174,85.478,146.456,138.761,107.813,140.696
0,138.296,152.281,160.452,136.998,100.321,141.463,138.856,90.512,140.61,139.868,91.227,141.442,135.116,111.743,138.055
0,138.017,152.964,159.645,137.44,105.89,136.615,137.107,95.383,138.239,137.742,94.71,139.829,134.073,113.252,137.663
0,139.181,154.36,157.993,140.813,106.839,135.783,141.857,91.772,136.486,141.997,90.961,136.699,135.777,111.066,133.314
0,141.397,154.286,159.195,138.844,108.918,135.723,141.147,94.192,136.426,142.685,94.48,137.14,138.326,115.015,134.339
0,137.793,155.829,162.595,140.389,95.757,138.943,143.673,84.422,140.148,145.488,86.675,138.214,140.646,109.381,133.52
0,140.095,159.265,160.464,139.989,95.145,142.623,146.154,86.305,142.024,147.978,88.718,138.445,144.784,108.968,133.989
0,142.726,162.761,164.793,142.144,89.457,142.128,156.137,80.189,138.655,155.708,81.88,137.365,149.624,102.754,132.329
0,140.803,160.994,162.252,140.4,89.999,144.766,154.257,83.072,139.424,153.627,83.89,140.013,147.756,102.426,136.115
0,133.17,153.366,157.607,135.147,114.323,134.792,137.044,101.63,131.871,137.521,100.109,132.739,132.617,116.437,131.288
0,135.521,155.183,158.722,137.039,114.025,138.333,138.949,96.418,131.623,140.855,94.41,131.278,133.711,114.719,128.223
0,138.054,153.662,161.114,136.284,115.632,138.211,139.79,97.74,131.253,142.524,94.73,130.696,134.608,110.379,130.469
0,139.873,156.336,160.797,138.551,115.223,135.203,138.988,102.458,131.501,139.727,101.149,132.185,134.85,120.054,130.916
0,140.368,159.909,156.661,141.828,112.433,133.598,142.328,104.43,135.084,142.003,104.362,137.098,137.839,127.452,135.7
0,142.126,160.914,153.751,142.982,107.401,134.659,145.515,100.878,136.618,144.853,102.486,137.445,141.566,124.589,135.825
0,142.219,163.418,153.176,146.517,99.367,137.647,151.563,93.594,138.654,149.296,97.512,138.807,142.893,122.468,134.758
0,141.437,163.324,157.205,146.805,98.259,139.02,155.297,88.524,141.42,152.411,91.716,143.802,141.504,116.896,138.911
0,138.91,162.36,162.104,150.14,96.103,138.989,155.962,88.94,142.26,152.158,92.42,145.809,139.672,118.413,140.855
0,137.861,160.214,159.609,142.79,107.373,139.551,142.793,99.512,141.315,141.193,101.624,143.487,135.687,123.986,140.203
0,136.545,158.496,158.198,141.093,108.034,137.483,141.206,101.507,138.206,141.556,101.874,140.535,135.336,122.124,137.466
0,139.045,160.601,156.983,142.186,107.712,137.767,142.888,101.205,138.501,141.998,102.416,139.511,137.024,123.328,135.928
0,143.66,167.578,149.519,149.566,101.67,132.568,156.328,94.784,131.871,153.869,99.858,132.861,146.358,123.724,129.878
0,145.763,162.79,156.869,150.607,100.772,133.225,165.95,93.866,131.58,169.558,95.069,134.739,157.657,117.874,131.236
0,145.64,162.307,143.128,147.263,97.847,132.348,163.427,94.372,129.798,169.535,95.09,132.81,158.623,115.655,130.354
0,143.994,162.351,150.88,147.241,101.341,132.811,163.401,91.177,132.51,167.983,92.06,135.007,157.588,112.375,129.531
0,137.585,164.988,153.941,143.132,113.486,133.59,143.092,107.659,134.972,141.684,108.723,136.478,138.939,124.343,135.167
0,136.07,157.44,166.844,137.526,119.993,130.733,139.076,107.273,131.872,142.754,104.14,136.303,139.98,121.431,130.516
0,141.209,157.959,171.192,140.361,109.837,136.087,141.415,97.331,135.012,144.431,94.716,137.507,139.213,113.545,130.354
0,141.824,158.24,170.369,141.864,110.579,135.158,141.421,99.757,131.605,142.102,95.853,134.297,135.835,109.046,130.804
0,140.598,159.604,168.897,142.432,112.672,134.78,142.226,101.044,132.502,143.224,97.323,135.407,137.77,112.309,131.773
0,140.739,158.974,168.215,142.603,113.021,132.775,142.714,100.778,133.673,144.045,98.08,136.193,138.475,118.752,130.963
0,141.913,157.704,170.237,147.626,101.206,132.763,156.879,95.65,132.407,156.227,96.719,133.681,150.538,116.467,131.036
0,141.355,157.551,166.634,147.643,104.572,129.594,152.319,100.105,132.603,152.496,100.765,133.416,148.884,120.241,131.313
0,143.304,158.831,170.495,146.898,105.533,131.638,152.502,100.929,133.563,152.226,102.197,133.464,148.905,121.522,131.786
0,144.458,161.209,173.131,147.863,92.795,135.258,164.587,80.914,134.495,172.715,81.156,132.752,164.463,105.579,124.455
0,145.208,161.645,174.644,148.34,90.515,135.197,164.524,78.785,135.31,172.697,78.808,133.404,165.859,103.354,124.47
0,144.679,160.702,171.971,147.964,91.383,135.776,164.649,80.72,134.672,172.837,81.175,133.0,165.131,104.38,124.745
0,144.039,160.757,174.112,149.632,96.18,133.296,165.228,85.339,135.531,168.471,87.891,136.277,159.212,110.99,130.556
0,142.762,157.396,167.721,146.801,104.253,134.1,152.952,98.182,134.949,152.406,99.744,135.085,148.72,116.772,133.235
0,142.587,156.426,167.878,144.852,111.637,131.417,147.526,103.011,133.751,148.005,100.895,136.752,145.265,119.787,135.844
0,143.002,155.342,167.391,143.813,111.262,133.199,148.335,103.052,131.646,150.246,100.844,135.395,145.313,121.468,131.919
0,143.227,155.845,167.788,143.131,112.671,134.047,148.067,100.169,131.767,149.887,96.918,134.312,141.442,117.414,131.375
0,146.329,158.043,171.652,140.102,106.166,135.086,148.918,96.399,132.824,152.927,93.906,132.635,151.104,111.138,130.692
0,151.4,159.192,173.633,140.971,108.169,133.032,153.569,97.651,131.464,158.101,95.382,131.17,156.252,112.255,129.133
0,148.792,159.427,176.87,141.681,98.798,136.326,153.968,92.581,133.922,158.19,91.43,133.341,155.638,108.297,129.942
1,148.087,151.668,136.882,157.64,177.699,169.317,126.609,87.552,136.288,119.83,85.606,125.054,118.268,81.598,130.649
1,147.454,150.586,133.241,159.273,179.015,169.647,128.208,88.216,135.156,120.104,85.368,126.363,116.585,84.711,128.853
1,151.141,153.893,124.23,161.512,177.837,171.567,127.357,98.583,139.895,118.7,97.908,123.494,114.179,94.685,125.72
1,150.498,150.519,126.683,160.183,174.929,171.61,126.308,104.548,134.468,117.111,103.403,118.539,111.182,102.933,121.17
1,150.216,149.777,120.489,159.979,175.102,172.453,125.665,106.142,134.573,117.621,103.68,116.817,110.991,105.473,120.917
1,153.402,153.689,115.436,158.137,176.258,170.951,126.178,99.941,129.11,120.527,99.541,118.371,118.483,97.013,123.756
1,149.27,152.672,134.827,155.513,176.776,171.453,128.276,89.862,135.226,121.614,89.387,124.873,115.96,95.437,126.695
1,145.166,153.958,143.016,157.654,178.441,167.957,126.658,88.075,139.242,122.127,89.091,132.545,122.038,85.281,136.07
1,146.089,154.275,141.833,162.265,177.777,170.0,132.004,84.786,143.053,129.877,88.408,142.839,138.06,88.12,133.822
1,146.076,155.885,141.223,162.071,177.395,170.832,129.464,86.443,141.001,128.914,88.556,138.356,135.569,86.832,132.757
1,147.678,157.222,145.568,162.312,177.46,170.902,129.193,86.376,142.049,126.239,89.722,136.521,131.486,87.076,131.259
1,149.018,158.587,148.292,168.446,177.109,170.904,138.205,85.795,148.575,136.917,87.697,147.748,138.794,89.235,137.523
1,145.987,155.449,151.539,164.747,178.889,170.538,138.128,89.826,145.81,132.292,94.547,146.136,130.541,100.863,142.449
1,147.807,155.761,150.643,164.976,178.707,170.625,137.782,88.872,145.921,131.68,92.181,144.083,129.581,97.425,139.178
1,153.483,164.338,144.568,169.36,178.91,172.958,145.341,88.183,146.852,139.097,95.323,148.216,135.814,102.351,143.782
1,149.672,160.143,147.38,166.724,178.485,171.424,137.642,85.689,145.333,132.381,91.041,142.995,132.712,93.818,139.068
1,149.537,160.602,145.471,165.427,176.005,170.022,131.742,82.546,140.665,127.302,84.674,134.484,129.181,81.085,139.352
1,150.588,157.448,139.578,166.756,176.514,169.421,129.797,84.41,139.927,126.334,84.984,133.354,127.155,82.911,138.602
1,149.154,155.461,140.851,164.494,177.309,170.243,128.059,85.166,138.833,122.959,84.621,130.146,123.602,79.832,137.323
1,153.17,155.531,140.568,161.981,176.166,171.03,126.196,88.576,135.501,122.176,87.085,126.598,126.031,81.04,133.663
1,151.802,156.828,131.332,159.99,175.866,172.81,119.843,98.184,129.163,117.601,95.454,121.452,121.85,89.441,129.179
1,153.503,157.469,125.396,161.187,175.716,172.525,123.032,92.545,130.95,119.068,91.843,122.821,121.943,88.481,130.601
1,152.96,156.164,119.967,162.251,175.558,172.78,121.133,98.23,129.647,117.13,95.833,121.627,121.285,89.654,128.852
1,154.416,154.716,123.303,164.159,175.565,171.38,121.44,101.589,126.465,118.566,96.681,119.354,124.834,87.224,129.82
1,153.627,154.741,124.712,166.216,175.772,173.01,115.356,110.469,124.276,109.343,103.024,117.919,111.861,96.521,128.379
1,155.171,157.77,130.062,167.28,175.842,172.937,112.083,113.505,124.02,103.441,103.707,116.775,103.642,99.157,128.766
1,150.97,157.511,141.286,164.083,178.686,170.82,118.212,94.409,129.348,114.824,90.156,124.028,121.036,83.708,133.245
1,152.699,161.024,149.054,165.048,176.023,170.754,123.534,91.327,132.955,120.042,92.026,127.288,125.21,88.327,137.847
1,151.865,156.252,137.031,165.69,176.82,170.998,126.06,88.393,137.057,123.205,89.982,130.425,124.086,88.833,138.468
1,150.815,155.849,139.799,164.393,176.751,169.709,125.361,88.812,135.784,122.132,91.662,130.081,122.665,91.338,135.644
1,148.682,155.076,137.035,166.435,173.86,169.396,121.931,85.392,128.919,120.996,85.363,129.308,123.367,86.849,138.139
1,152.239,151.119,138.445,160.51,175.502,169.989,124.862,90.223,130.037,122.372,89.499,124.718,128.439,86.909,131.263
1,154.157,153.708,133.128,163.088,175.002,172.418,126.445,92.725,131.549,124.251,90.383,125.683,128.998,88.471,131.995
1,153.558,153.452,127.895,162.432,175.481,173.149,122.166,98.723,130.281,120.832,93.399,123.467,127.91,86.461,132.342
1,154.415,164.98,162.786,155.036,169.423,178.112,130.09,96.231,140.89,123.979,92.175,132.185,122.733,88.763,134.195
1,154.018,164.409,165.076,154.594,170.383,178.301,128.574,96.724,143.137,122.533,92.693,133.426,119.962,91.108,137.342
1,155.202,160.733,163.662,157.691,172.084,177.679,131.442,96.841,144.418,126.393,90.919,135.013,124.552,90.715,135.963
1,155.318,152.089,145.988,155.629,176.108,173.541,133.781,97.873,141.848,125.539,97.563,126.558,118.38,105.758,129.453
1,150.913,143.173,138.172,149.466,171.692,174.084,129.734,105.232,140.949,123.952,105.506,123.536,120.445,110.158,122.613
1,149.251,144.761,139.434,146.461,173.383,173.926,128.511,98.991,140.347,123.819,97.145,128.536,119.548,105.396,127.965
1,143.687,152.96,148.536,145.198,177.427,174.599,125.109,88.722,143.968,119.047,89.449,138.312,114.246,93.987,137.753
1,137.515,154.601,152.02,146.792,177.974,171.532,121.144,84.626,146.386,116.657,79.898,133.678,115.466,73.48,134.601
1,140.207,157.76,158.871,150.979,174.534,171.692,123.312,86.497,142.148,118.539,80.016,131.896,117.217,74.901,137.011
1,139.622,160.984,162.755,150.8,172.412,174.943,136.853,92.902,151.729,130.79,88.437,149.392,124.279,90.502,145.341
1,137.768,161.347,165.053,149.964,170.38,175.531,132.679,93.788,154.139,126.59,89.433,150.087,120.522,91.309,145.257
1,136.486,161.349,165.926,149.887,171.549,175.14,131.615,92.918,153.081,125.856,87.945,149.687,120.473,88.239,146.324
1,140.056,158.211,162.806,151.053,173.629,172.976,129.284,91.425,148.425,126.705,86.736,144.802,124.338,84.125,145.01
1,140.977,159.347,156.667,149.145,172.518,170.62,124.518,91.022,142.16,121.858,86.465,134.476,121.413,80.994,137.536
1,142.002,160.698,158.749,147.799,173.238,168.769,122.321,91.57,141.194,119.898,85.891,134.249,120.037,79.635,136.807
1,142.84,162.764,158.292,150.381,173.61,170.026,122.632,91.82,141.415,120.73,86.43,134.957,121.056,80.875,137.649
1,142.818,161.18,156.426,149.662,175.145,170.082,122.913,89.274,136.756,120.108,83.555,130.293,120.216,77.17,135.798
1,144.607,161.492,157.26,150.146,171.618,170.436,123.42,90.871,137.528,119.52,85.928,130.784,120.341,79.163,136.079
1,144.683,161.328,159.776,149.482,172.551,168.885,122.58,90.621,136.728,119.255,85.502,131.458,120.018,79.037,138.769
1,145.665,162.334,159.921,150.631,173.784,170.592,124.842,91.459,138.606,122.117,86.187,134.153,124.356,78.593,139.717
1,143.875,161.189,159.336,149.764,175.828,168.859,122.661,88.991,135.941,120.77,81.456,129.498,121.473,74.944,135.347
1,149.855,160.897,163.594,149.933,177.196,170.346,123.743,95.308,139.539,121.635,89.081,131.904,124.356,82.814,137.173
1,150.841,149.448,132.161,147.688,177.484,168.613,126.687,91.529,137.893,121.837,90.736,127.306,121.56,87.381,130.22
1,152.48,148.145,141.975,146.199,176.849,169.693,127.931,95.502,134.235,122.705,93.664,123.475,120.985,91.372,126.719
1,150.77,148.682,137.615,147.025,170.07,171.433,132.437,105.447,137.647,128.838,105.23,126.129,128.499,108.768,124.484
1,149.63,147.448,137.54,149.419,170.749,172.787,131.826,108.008,138.265,127.664,107.991,124.635,129.218,112.124,125.548
1,148.882,147.453,138.839,148.374,170.549,171.265,130.608,106.146,138.158,126.74,107.133,125.552,128.816,111.264,126.648
1,148.492,149.616,142.019,152.136,169.19,172.676,132.875,117.651,146.98,129.26,115.684,128.63,130.966,118.979,128.944
1,147.339,143.008,136.079,145.895,173.843,169.438,128.194,104.318,131.151,124.476,103.999,121.0,124.62,105.185,122.485
1,147.354,143.826,136.508,141.258,177.392,167.779,125.715,94.995,129.394,120.732,93.474,120.702,119.42,91.165,125.673
1,146.535,145.869,148.834,142.325,178.804,167.79,125.419,91.939,134.066,120.861,91.978,123.12,118.021,91.094,127.563
1,150.487,146.594,136.967,146.777,179.179,168.342,127.283,94.962,133.337,122.378,92.618,124.389,121.633,87.122,129.948
1,147.932,160.113,161.766,148.142,175.827,170.452,124.165,95.139,133.8,120.218,88.406,125.639,120.197,82.077,134.192
1,146.414,158.685,159.528,146.936,173.941,169.824,122.045,93.554,131.656,118.64,87.316,125.218,119.62,79.28,132.567
1,145.262,158.446,162.498,144.774,172.53,168.248,120.28,94.958,129.912,116.503,89.344,122.351,117.861,82.189,131.249
1,145.947,154.447,152.749,145.103,176.761,169.443,123.243,94.31,135.159,120.613,89.895,125.997,121.543,81.056,131.225
1,150.302,146.299,144.878,144.574,178.445,169.961,127.492,98.558,135.854,122.531,96.489,124.951,122.369,89.143,128.77
1,148.885,146.169,150.642,142.749,177.685,170.744,127.326,96.648,132.132,122.719,96.133,121.672,119.281,95.475,124.328
1,147.856,147.359,154.133,143.307,177.441,170.203,125.992,96.986,136.412,122.425,94.104,124.925,120.734,88.366,128.361
1,149.392,149.023,142.498,147.297,179.41,168.9,128.317,94.822,134.201,123.927,91.807,123.911,122.283,86.052,129.554
1,147.694,152.261,151.808,148.69,176.858,170.624,124.485,92.686,137.957,122.619,86.472,126.684,122.879,79.462,131.415
1,147.269,159.311,155.266,150.05,176.932,169.4,124.83,96.044,138.2,122.932,89.586,133.129,124.318,81.802,138.307
2,140.432,150.537,154.474,166.307,175.724,172.551,164.371,173.739,173.857,138.422,76.679,150.783,132.655,81.28,155.044
2,138.93,150.933,155.456,167.191,174.646,173.463,165.58,173.923,174.784,139.049,75.612,152.181,132.768,80.191,156.625
2,138.608,149.026,153.285,168.195,171.998,171.713,166.126,175.104,172.295,137.628,78.569,149.432,132.189,78.986,155.269
2,141.208,145.041,149.521,169.622,172.794,171.502,165.697,177.5,168.743,136.593,75.79,143.173,128.91,77.095,148.122
2,142.006,144.993,142.635,170.229,174.085,172.132,166.115,174.889,167.362,132.728,85.19,137.927,120.883,90.544,141.595
2,148.532,152.274,131.357,170.073,175.111,171.871,165.588,176.642,166.359,128.376,97.763,121.976,119.843,101.96,126.356
2,146.894,153.104,132.291,168.297,172.228,170.314,163.111,177.103,166.998,124.658,95.467,124.439,117.7,96.016,133.676
2,146.181,155.085,137.888,165.965,172.514,172.267,159.744,176.626,167.75,123.817,105.215,122.174,119.772,103.96,128.931
2,142.182,153.012,146.343,168.446,172.97,170.806,161.558,175.413,170.846,125.081,102.154,129.132,119.937,106.423,135.795
2,142.68,154.016,153.577,170.203,174.303,173.358,164.598,175.935,174.457,129.669,93.684,133.299,124.399,100.888,137.152
2,143.91,151.659,151.487,169.863,174.57,175.323,165.92,172.588,174.072,136.299,92.253,135.307,128.919,100.558,134.816
2,147.995,150.483,152.365,175.527,178.379,174.681,169.773,172.317,172.423,141.512,79.496,144.359,131.364,84.075,144.189
2,145.708,147.748,150.874,174.758,177.54,175.583,168.322,172.189,172.519,140.414,78.101,147.113,131.151,82.298,146.391
2,145.553,153.996,166.16,170.675,173.65,172.714,167.037,175.421,176.041,137.939,76.322,155.638,131.528,80.507,158.391
2,142.094,153.093,153.837,170.876,173.448,175.639,166.138,176.114,175.798,140.33,68.927,157.962,132.914,76.465,156.172
2,141.209,153.93,155.763,170.502,172.649,176.817,162.359,172.862,175.539,139.157,67.821,159.883,130.505,74.596,160.825
2,135.8,154.46,161.634,166.557,175.056,175.292,159.659,173.796,177.219,135.977,70.409,158.147,127.159,73.84,160.845
2,125.85,156.302,171.866,146.718,173.347,167.62,134.527,153.591,170.636,124.041,84.66,150.097,113.647,96.197,129.803
2,117.503,156.517,175.452,151.812,170.866,172.817,148.509,164.429,175.399,131.852,66.865,154.673,120.232,83.264,132.142
2,143.718,150.855,155.482,169.628,174.023,173.776,164.923,176.806,175.877,140.941,71.547,154.837,133.875,77.47,158.072
2,139.22,149.945,156.12,167.3,173.68,172.99,163.533,178.719,175.014,139.068,72.755,156.394,133.154,76.471,161.135
2,139.648,149.29,157.183,164.433,175.034,172.477,161.304,178.68,174.51,136.864,73.067,154.396,130.542,78.301,159.486
2,153.211,153.233,148.428,165.478,175.201,173.143,157.084,172.249,174.297,127.474,95.121,151.415,128.05,100.322,157.708
2,153.088,154.181,151.996,165.995,176.011,173.407,158.656,173.763,175.488,127.374,96.945,148.285,128.033,103.018,154.653
2,151.95,153.656,154.284,165.34,177.135,171.874,158.793,174.489,175.747,129.518,93.152,150.069,130.501,99.442,156.497
2,145.68,152.259,155.548,166.341,175.389,172.068,163.766,176.279,172.205,139.154,80.63,150.495,135.14,85.031,156.166
2,137.031,150.84,158.215,168.049,175.713,174.593,164.518,175.387,174.436,140.064,72.774,154.43,134.012,76.672,157.265
2,134.478,151.069,169.608,164.081,178.963,179.016,157.907,166.474,171.633,127.423,79.046,150.69,116.929,87.513,145.764
2,132.655,152.477,173.19,158.545,178.193,179.217,151.618,163.215,172.957,119.672,79.609,151.377,106.473,94.381,146.205
2,136.62,152.854,159.232,154.067,174.267,175.525,147.96,162.919,176.081,116.677,76.485,156.272,100.916,92.158,149.693
2,136.678,152.489,164.621,150.744,172.158,176.236,144.854,161.238,171.259,116.588,74.9,155.392,102.639,85.047,149.821
2,129.922,143.636,168.945,151.569,172.961,175.985,145.751,162.797,172.681,116.288,75.545,153.582,98.022,94.048,144.789
